code_insee|nom|epci|libepci
80686|RUBEMPRE|200070951|CC du Territoire Nord Picardie
80687|RUBESCOURT|200070977|CC du Grand Roye
80688|RUE|200070936|CC Ponthieu-Marquenterre
80690|RUMIGNY|248000531|CA Amiens Métropole
80691|SAIGNEVILLE|200070993|CA de la Baie de Somme
80692|SAILLY-FLIBEAUCOURT|200070936|CC Ponthieu-Marquenterre
80693|SAILLY-LAURETTE|248000499|CC du Val de Somme
80694|SAILLY-LE-SEC|248000499|CC du Val de Somme
80695|SAILLY-SAILLISEL|200037059|CC de la Haute Somme
80696|SAINS-EN-AMIENOIS|248000531|CA Amiens Métropole
80697|SAINT-ACHEUL|200070951|CC du Territoire Nord Picardie
80698|SAINT-AUBIN-MONTENOY|200071181|CC Somme Sud-Ouest
80699|SAINT-AUBIN-RIVIERE|200071181|CC Somme Sud-Ouest
80700|SAINT-BLIMONT|200070993|CA de la Baie de Somme
80701|SAINT-CHRIST-BRIOST|200070985|CC de l'Est de la Somme
80702|SAINT-FUSCIEN|248000531|CA Amiens Métropole
80703|SAINT-GERMAIN-SUR-BRESLE|200071181|CC Somme Sud-Ouest
80704|SAINT-GRATIEN|200070951|CC du Territoire Nord Picardie
80705|SAINT-LEGER-LES-AUTHIE|248000747|CC du Pays du Coquelicot
80706|SAINT-LEGER-LES-DOMART|200071223|CC Nièvre et Somme
80707|SAINT-LEGER-SUR-BRESLE|200071181|CC Somme Sud-Ouest
80708|SAINT-MARD|200070977|CC du Grand Roye
80709|SAINT-MAULVIS|200071181|CC Somme Sud-Ouest
80710|SAINT-MAXENT|200070944|CC du Vimeu
80711|SAINT-OUEN|200071223|CC Nièvre et Somme
80713|SAINT-QUENTIN-EN-TOURMONT|200070936|CC Ponthieu-Marquenterre
80714|SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY|247600588|CC des Villes Soeurs
80716|SAINT-RIQUIER|200070936|CC Ponthieu-Marquenterre
80717|SAINT-SAUFLIEU|248000531|CA Amiens Métropole
80718|SAINT-SAUVEUR|200071223|CC Nièvre et Somme
80719|SAINTE-SEGREE|200071181|CC Somme Sud-Ouest
80721|SAINT-VALERY-SUR-SOMME|200070993|CA de la Baie de Somme
80722|SAINT-VAAST-EN-CHAUSSEE|200070951|CC du Territoire Nord Picardie
80723|SAISSEVAL|200071223|CC Nièvre et Somme
80724|SALEUX|248000531|CA Amiens Métropole
80725|SALOUEL|248000531|CA Amiens Métropole
80726|SANCOURT|200070985|CC de l'Est de la Somme
80728|SAULCHOY-SOUS-POIX|200071181|CC Somme Sud-Ouest
80729|SAUVILLERS-MONGIVAL|200070969|CC Avre Luce Noye
80730|SAVEUSE|248000531|CA Amiens Métropole
80732|SENARPONT|200071181|CC Somme Sud-Ouest
80733|SENLIS-LE-SEC|248000747|CC du Pays du Coquelicot
80734|SENTELIE|200071181|CC Somme Sud-Ouest
80735|SEUX|200071223|CC Nièvre et Somme
80736|SOREL-EN-VIMEU|200070993|CA de la Baie de Somme
80737|SOREL|200037059|CC de la Haute Somme
80738|SOUES|200071223|CC Nièvre et Somme
80740|SOURDON|200070969|CC Avre Luce Noye
80741|SOYECOURT|200070928|CC Terre de Picardie
80742|SURCAMPS|200071223|CC Nièvre et Somme
80743|SUZANNE|248000747|CC du Pays du Coquelicot
80744|TAILLY|200071181|CC Somme Sud-Ouest
80746|TALMAS|200070951|CC du Territoire Nord Picardie
80747|TEMPLEUX-LA-FOSSE|200037059|CC de la Haute Somme
80748|TEMPLEUX-LE-GUERARD|200037059|CC de la Haute Somme
80749|TERRAMESNIL|200070951|CC du Territoire Nord Picardie
80750|TERTRY|200070985|CC de l'Est de la Somme
80751|THENNES|200070969|CC Avre Luce Noye
80752|THEZY-GLIMONT|248000531|CA Amiens Métropole
80753|THIEPVAL|248000747|CC du Pays du Coquelicot
80754|THIEULLOY-L'ABBAYE|200071181|CC Somme Sud-Ouest
80755|THIEULLOY-LA-VILLE|200071181|CC Somme Sud-Ouest
80756|THIEVRES|248000747|CC du Pays du Coquelicot
80757|THOIX|200071181|CC Somme Sud-Ouest
80758|THORY|200070969|CC Avre Luce Noye
80759|TILLOLOY|200070977|CC du Grand Roye
80760|TILLOY-FLORIVILLE|200069722|CC Interrégionale Aumale  Blangy-sur-Bresle
80761|TILLOY-LES-CONTY|200071181|CC Somme Sud-Ouest
80762|TINCOURT-BOUCLY|200037059|CC de la Haute Somme
80763|TITRE|200070936|CC Ponthieu-Marquenterre
80764|TOEUFLES|200070944|CC du Vimeu
80765|TOURS-EN-VIMEU|200070944|CC du Vimeu
80766|TOUTENCOURT|248000747|CC du Pays du Coquelicot
80767|TRANSLAY|200071181|CC Somme Sud-Ouest
80769|TREUX|248000499|CC du Val de Somme
80770|TULLY|200070944|CC du Vimeu
80771|UGNY-L'EQUIPEE|200070985|CC de l'Est de la Somme
80773|VADENCOURT|200070951|CC du Territoire Nord Picardie
80774|VAIRE-SOUS-CORBIE|248000499|CC du Val de Somme
80775|VALINES|200070944|CC du Vimeu
80776|VARENNES|248000747|CC du Pays du Coquelicot
80777|VAUCHELLES-LES-AUTHIE|248000747|CC du Pays du Coquelicot
80778|VAUCHELLES-LES-DOMART|200071223|CC Nièvre et Somme
80779|VAUCHELLES-LES-QUESNOY|200070993|CA de la Baie de Somme
80780|VAUDRICOURT|200070993|CA de la Baie de Somme
80781|VAUVILLERS|200070928|CC Terre de Picardie
80782|VAUX-EN-AMIENOIS|200070951|CC du Territoire Nord Picardie
80783|VAUX-MARQUENNEVILLE|200070993|CA de la Baie de Somme
80784|VAUX-SUR-SOMME|248000499|CC du Val de Somme
80785|VECQUEMONT|248000499|CC du Val de Somme
80786|VELENNES|200071181|CC Somme Sud-Ouest
80787|VERCOURT|200070936|CC Ponthieu-Marquenterre
80788|VERGIES|200071181|CC Somme Sud-Ouest
80789|VERMANDOVILLERS|200070928|CC Terre de Picardie
80790|VERPILLIERES|200070977|CC du Grand Roye
80791|VERS-SUR-SELLES|248000531|CA Amiens Métropole
80792|VICOGNE|200070951|CC du Territoire Nord Picardie
80793|VIGNACOURT|200071223|CC Nièvre et Somme
80794|VILLECOURT|200070985|CC de l'Est de la Somme
80795|VILLE-LE-MARCLET|200071223|CC Nièvre et Somme
80796|VILLEROY|200071181|CC Somme Sud-Ouest
80797|VILLERS-AUX-ERABLES|200070969|CC Avre Luce Noye
80798|VILLERS-BOCAGE|200070951|CC du Territoire Nord Picardie
80799|VILLERS-BRETONNEUX|248000499|CC du Val de Somme
80800|VILLERS-CAMPSART|200071181|CC Somme Sud-Ouest
80801|VILLERS-CARBONNEL|200037059|CC de la Haute Somme
80802|VILLERS-FAUCON|200037059|CC de la Haute Somme
80803|VILLERS-LES-ROYE|200070977|CC du Grand Roye
80804|VILLERS-SOUS-AILLY|200070936|CC Ponthieu-Marquenterre
80805|VILLERS-TOURNELLE|200070977|CC du Grand Roye
80806|VILLERS-SUR-AUTHIE|200070936|CC Ponthieu-Marquenterre
80807|VILLE-SUR-ANCRE|248000747|CC du Pays du Coquelicot
80808|VIRONCHAUX|200070936|CC Ponthieu-Marquenterre
80809|VISMES|200069722|CC Interrégionale Aumale  Blangy-sur-Bresle
80810|VITZ-SUR-AUTHIE|200069672|CC du Ternois
80811|VOYENNES|200070985|CC de l'Est de la Somme
80812|VRAIGNES-EN-VERMANDOIS|200037059|CC de la Haute Somme
80813|VRAIGNES-LES-HORNOY|200071181|CC Somme Sud-Ouest
80814|VRELY|200070928|CC Terre de Picardie
80815|VRON|200070936|CC Ponthieu-Marquenterre
80819|WARGNIES|200070951|CC du Territoire Nord Picardie
80820|WARLOY-BAILLON|248000499|CC du Val de Somme
80821|WARLUS|200071181|CC Somme Sud-Ouest
80822|WARSY|200070977|CC du Grand Roye
80823|WARVILLERS|200070928|CC Terre de Picardie
80824|WIENCOURT-L'EQUIPEE|200070928|CC Terre de Picardie
80825|WIRY-AU-MONT|200070993|CA de la Baie de Somme
80826|WOIGNARUE|247600588|CC des Villes Soeurs
80827|WOINCOURT|200070944|CC du Vimeu
80828|WOIREL|200071181|CC Somme Sud-Ouest
80829|Y|200070985|CC de l'Est de la Somme
80830|YAUCOURT-BUSSUS|200070936|CC Ponthieu-Marquenterre
80832|YVRENCH|200070936|CC Ponthieu-Marquenterre
80833|YVRENCHEUX|200070936|CC Ponthieu-Marquenterre
80834|YZENGREMER|200070944|CC du Vimeu
80835|YZEUX|200071223|CC Nièvre et Somme
80836|YONVAL|200070993|CA de la Baie de Somme
81001|AGUTS|248100158|CC du Sor et de l'Agout
81002|AIGUEFONDE|248100430|CA de Castres Mazamet
81003|ALBAN|200034031|CC des Monts d'Alban et du Villefranchois
81004|ALBI|248100737|CA de l'Albigeois (C2a)
81005|ALBINE|248100745|CC Haute Vallée du Thoré
81006|ALGANS|248100158|CC du Sor et de l'Agout
81007|ALOS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81008|ALMAYRAC|200040905|CC Carmausin-Ségala
81009|AMARENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81010|AMBIALET|200034031|CC des Monts d'Alban et du Villefranchois
81011|AMBRES|200034023|CC Tarn-Agout
81012|ANDILLAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81013|ANDOUQUE|248100497|CC Val 81
81014|ANGLES|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81015|APPELLE|248100158|CC du Sor et de l'Agout
81016|ARFONS|243100567|CC Lauragais Revel Sorezois
81017|ARIFAT|200034049|CC Centre Tarn
81018|ARTHES|248100737|CA de l'Albigeois (C2a)
81019|ASSAC|248100497|CC Val 81
81020|AUSSAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81021|AUSSILLON|248100430|CA de Castres Mazamet
81022|BANNIERES|200034023|CC Tarn-Agout
81023|BARRE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81024|BEAUVAIS-SUR-TESCOU|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81025|BELCASTEL|200034023|CC Tarn-Agout
81026|BELLEGARDE|200034031|CC des Monts d'Alban et du Villefranchois
81027|BELLESERRE|243100567|CC Lauragais Revel Sorezois
81028|BERLATS|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81029|BERNAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81030|BERTRE|248100158|CC du Sor et de l'Agout
81031|BEZ|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81032|BLAN|243100567|CC Lauragais Revel Sorezois
81033|BLAYE-LES-MINES|200040905|CC Carmausin-Ségala
81034|BOISSEZON|248100430|CA de Castres Mazamet
81035|BOURNAZEL|200034064|CC du Cordais et du Causse (4 C)
81036|BOUT-DU-PONT-DE-LARN|248100745|CC Haute Vallée du Thoré
81037|BRASSAC|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81038|BRENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81039|BRIATEXTE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81040|BROUSSE|200034056|CC du Lautrécois et du Pays d'Agout
81041|BROZE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81042|BURLATS|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81043|BUSQUE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81044|CABANES|200034056|CC du Lautrécois et du Pays d'Agout
81045|CABANNES|200034064|CC du Cordais et du Causse (4 C)
81046|CADALEN|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81047|CADIX|248100497|CC Val 81
81048|CAGNAC-LES-MINES|200040905|CC Carmausin-Ségala
81049|CAHUZAC|243100567|CC Lauragais Revel Sorezois
81050|CAMBON-LES-LAVAUR|248100158|CC du Sor et de l'Agout
81051|CAHUZAC-SUR-VERE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81052|CAMBON|248100737|CA de l'Albigeois (C2a)
81053|CAMBOUNES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81054|CAMBOUNET-SUR-LE-SOR|248100158|CC du Sor et de l'Agout
81055|CAMMAZES|243100567|CC Lauragais Revel Sorezois
81056|CAMPAGNAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81058|CARBES|200034056|CC du Lautrécois et du Pays d'Agout
81059|CARLUS|248100737|CA de l'Albigeois (C2a)
81060|CARMAUX|200040905|CC Carmausin-Ségala
81061|CASTANET|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81062|CASTELNAU-DE-BRASSAC|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81063|CASTELNAU-DE-LEVIS|248100737|CA de l'Albigeois (C2a)
81064|CASTELNAU-DE-MONTMIRAL|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81065|CASTRES|248100430|CA de Castres Mazamet
81066|CAUCALIERES|248100430|CA de Castres Mazamet
81067|CESTAYROLS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81068|COMBEFA|200040905|CC Carmausin-Ségala
81069|CORDES-SUR-CIEL|200034064|CC du Cordais et du Causse (4 C)
81070|COUFOULEUX|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81071|COURRIS|248100497|CC Val 81
81072|CRESPIN|200040905|CC Carmausin-Ségala
81073|CRESPINET|248100497|CC Val 81
81074|CUNAC|248100737|CA de l'Albigeois (C2a)
81075|CUQ|200034056|CC du Lautrécois et du Pays d'Agout
81076|CUQ-TOULZA|248100158|CC du Sor et de l'Agout
81077|CURVALLE|200034031|CC des Monts d'Alban et du Villefranchois
81078|DAMIATTE|200034056|CC du Lautrécois et du Pays d'Agout
81079|DENAT|248100737|CA de l'Albigeois (C2a)
81080|DONNAZAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81081|DOURGNE|248100158|CC du Sor et de l'Agout
81082|DOURN|248100497|CC Val 81
81083|DURFORT|243100567|CC Lauragais Revel Sorezois
81084|ESCOUSSENS|248100158|CC du Sor et de l'Agout
81085|ESCROUX|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81086|ESPERAUSSES|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81087|FAYSSAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81088|FAUCH|200034049|CC Centre Tarn
81089|FAUSSERGUES|248100497|CC Val 81
81090|FENOLS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81091|FERRIERES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81092|FIAC|200034056|CC du Lautrécois et du Pays d'Agout
81093|FLORENTIN|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81094|FRAISSINES|248100497|CC Val 81
81095|FRAUSSEILLES|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81096|FRAYSSE|200034031|CC des Monts d'Alban et du Villefranchois
81097|FREJAIROLLES|248100737|CA de l'Albigeois (C2a)
81098|FREJEVILLE|200034056|CC du Lautrécois et du Pays d'Agout
81099|GAILLAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81100|GARREVAQUES|243100567|CC Lauragais Revel Sorezois
81101|GARRIC|200040905|CC Carmausin-Ségala
81102|GARRIGUES|200034023|CC Tarn-Agout
81103|GIJOUNET|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81104|GIROUSSENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81105|GRAULHET|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81106|GRAZAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81108|ITZAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81109|JONQUIERES|200034056|CC du Lautrécois et du Pays d'Agout
81110|JOUQUEVIEL|200040905|CC Carmausin-Ségala
81111|LABARTHE-BLEYS|200034064|CC du Cordais et du Causse (4 C)
81112|LABASTIDE-DE-LEVIS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81113|LABASTIDE-DENAT|248100737|CA de l'Albigeois (C2a)
81114|LABASTIDE-GABAUSSE|200040905|CC Carmausin-Ségala
81115|LABASTIDE-ROUAIROUX|248100745|CC Haute Vallée du Thoré
81116|LABASTIDE-SAINT-GEORGES|200034023|CC Tarn-Agout
81117|LABESSIERE-CANDEIL|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81118|LABOULBENE|200034056|CC du Lautrécois et du Pays d'Agout
81119|LABOUTARIE|200034049|CC Centre Tarn
81120|LABRUGUIERE|248100430|CA de Castres Mazamet
81121|LACABAREDE|248100745|CC Haute Vallée du Thoré
81122|LACAPELLE-PINET|248100497|CC Val 81
81123|LACAPELLE-SEGALAR|200034064|CC du Cordais et du Causse (4 C)
81124|LACAUNE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81125|LACAZE|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81126|LACOUGOTTE-CADOUL|200034023|CC Tarn-Agout
81127|LACROISILLE|248100158|CC du Sor et de l'Agout
81128|LACROUZETTE|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81129|LAGARDIOLLE|248100158|CC du Sor et de l'Agout
81130|LAGARRIGUE|248100430|CA de Castres Mazamet
81131|LAGRAVE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81132|GUITALENS-L'ALBAREDE|200034056|CC du Lautrécois et du Pays d'Agout
81133|LAMILLARIE|200034049|CC Centre Tarn
81134|LAMONTELARIE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81135|LAPARROUQUIAL|200040905|CC Carmausin-Ségala
81136|LARROQUE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81137|LASFAILLADES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81138|LASGRAISSES|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81139|LAUTREC|200034056|CC du Lautrécois et du Pays d'Agout
81140|LAVAUR|200034023|CC Tarn-Agout
81141|LEDAS-ET-PENTHIES|248100497|CC Val 81
81142|LEMPAUT|243100567|CC Lauragais Revel Sorezois
81143|LESCOUT|248100158|CC du Sor et de l'Agout
81144|LESCURE-D'ALBIGEOIS|248100737|CA de l'Albigeois (C2a)
81145|LISLE-SUR-TARN|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81146|LIVERS-CAZELLES|200034064|CC du Cordais et du Causse (4 C)
81147|LOMBERS|200034049|CC Centre Tarn
81148|LOUBERS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81149|LOUPIAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81150|LUGAN|200034023|CC Tarn-Agout
81151|MAGRIN|200034056|CC du Lautrécois et du Pays d'Agout
81152|MAILHOC|200040905|CC Carmausin-Ségala
81153|MARGNES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81154|MARNAVES|200034064|CC du Cordais et du Causse (4 C)
81155|MARSAL|200034031|CC des Monts d'Alban et du Villefranchois
81156|MARSSAC-SUR-TARN|248100737|CA de l'Albigeois (C2a)
81157|MARZENS|200034023|CC Tarn-Agout
81158|MASNAU-MASSUGUIES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81159|MASSAC-SERAN|200034023|CC Tarn-Agout
81160|MASSAGUEL|248100158|CC du Sor et de l'Agout
81161|MASSALS|200034031|CC des Monts d'Alban et du Villefranchois
81162|MAURENS-SCOPONT|248100158|CC du Sor et de l'Agout
81163|MAZAMET|248100430|CA de Castres Mazamet
81164|MEZENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81165|MILHARS|200034064|CC du Cordais et du Causse (4 C)
81166|MILHAVET|200040905|CC Carmausin-Ségala
81167|MIOLLES|200034031|CC des Monts d'Alban et du Villefranchois
81168|MIRANDOL-BOURGNOUNAC|200040905|CC Carmausin-Ségala
81169|MISSECLE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81170|MONESTIES|200040905|CC Carmausin-Ségala
81171|MONTANS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81172|MONTAURIOL|200040905|CC Carmausin-Ségala
81173|MONTCABRIER|200034023|CC Tarn-Agout
81174|MONTDRAGON|200034056|CC du Lautrécois et du Pays d'Agout
81175|MONTDURAUSSE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81176|MONTELS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81177|MONTFA|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81178|MONTGAILLARD|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81179|MONTGEY|243100567|CC Lauragais Revel Sorezois
81180|MONTIRAT|200040905|CC Carmausin-Ségala
81181|MONTPINIER|200034056|CC du Lautrécois et du Pays d'Agout
81182|MONTREDON-LABESSONNIE|200034049|CC Centre Tarn
81183|MONT-ROC|200034031|CC des Monts d'Alban et du Villefranchois
81184|MONTROSIER|248200107|CC du Quercy Rouergue et des Gorges de l'Aveyron
81185|MONTVALEN|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81186|MOULARES|200040905|CC Carmausin-Ségala
81187|MOULAYRES|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81188|MOULIN-MAGE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81189|MOUZENS|248100158|CC du Sor et de l'Agout
81190|MOUZIEYS-TEULET|200034031|CC des Monts d'Alban et du Villefranchois
81191|MOUZIEYS-PANENS|200034064|CC du Cordais et du Causse (4 C)
81192|MURAT-SUR-VEBRE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81193|NAGES|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81195|NAVES|248100430|CA de Castres Mazamet
81196|NOAILHAC|248100430|CA de Castres Mazamet
81197|NOAILLES|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81198|ORBAN|200034049|CC Centre Tarn
81199|PADIES|248100497|CC Val 81
81200|PALLEVILLE|243100567|CC Lauragais Revel Sorezois
81201|PAMPELONNE|200040905|CC Carmausin-Ségala
81202|PARISOT|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81203|PAULINET|200034031|CC des Monts d'Alban et du Villefranchois
81204|PAYRIN-AUGMONTEL|248100430|CA de Castres Mazamet
81205|PECHAUDIER|248100158|CC du Sor et de l'Agout
81206|PENNE|200034064|CC du Cordais et du Causse (4 C)
81207|PEYREGOUX|200034056|CC du Lautrécois et du Pays d'Agout
81208|PEYROLE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81209|PONT-DE-LARN|248100430|CA de Castres Mazamet
81210|POUDIS|243100567|CC Lauragais Revel Sorezois
81211|POULAN-POUZOLS|200034049|CC Centre Tarn
81212|PRADES|200034056|CC du Lautrécois et du Pays d'Agout
81213|PRATVIEL|200034056|CC du Lautrécois et du Pays d'Agout
81214|PUECHOURSI|243100567|CC Lauragais Revel Sorezois
81215|PUYBEGON|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81216|PUYCALVEL|200034056|CC du Lautrécois et du Pays d'Agout
81217|PUYCELSI|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81218|PUYGOUZON|248100737|CA de l'Albigeois (C2a)
81219|PUYLAURENS|248100158|CC du Sor et de l'Agout
81220|RABASTENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81221|RAYSSAC|200034031|CC des Monts d'Alban et du Villefranchois
81222|REALMONT|200034049|CC Centre Tarn
81223|RIALET|248100745|CC Haute Vallée du Thoré
81224|RIOLS|200034064|CC du Cordais et du Causse (4 C)
81225|RIVIERES|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81226|RONEL|200034049|CC Centre Tarn
81227|ROQUECOURBE|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81228|ROQUEMAURE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81229|ROQUEVIDAL|200034023|CC Tarn-Agout
81230|ROSIERES|200040905|CC Carmausin-Ségala
81231|ROUAIROUX|248100745|CC Haute Vallée du Thoré
81232|ROUFFIAC|248100737|CA de l'Albigeois (C2a)
81233|ROUMEGOUX|200034049|CC Centre Tarn
81234|ROUSSAYROLLES|200034064|CC du Cordais et du Causse (4 C)
81235|SAINT-AFFRIQUE-LES-MONTAGNES|248100158|CC du Sor et de l'Agout
81236|SAINT-AGNAN|200034023|CC Tarn-Agout
81237|SAINT-AMANCET|243100567|CC Lauragais Revel Sorezois
81238|SAINT-AMANS-SOULT|248100430|CA de Castres Mazamet
81239|SAINT-AMANS-VALTORET|248100745|CC Haute Vallée du Thoré
81240|SAINT-ANDRE|200034031|CC des Monts d'Alban et du Villefranchois
81241|SAINT-ANTONIN-DE-LACALM|200034049|CC Centre Tarn
81242|SAINT-AVIT|248100158|CC du Sor et de l'Agout
81243|SAINT-BEAUZILE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81244|SAINT-BENOIT-DE-CARMAUX|200040905|CC Carmausin-Ségala
81245|SAINT-CHRISTOPHE|200040905|CC Carmausin-Ségala
81246|SAINTE-CECILE-DU-CAYROU|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81247|SAINT-CIRGUE|248100497|CC Val 81
81248|SAINT-GAUZENS|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81249|SAINTE-GEMME|200040905|CC Carmausin-Ségala
81250|SAINT-GENEST-DE-CONTEST|200034056|CC du Lautrécois et du Pays d'Agout
81251|SAINT-GERMAIN-DES-PRES|248100158|CC du Sor et de l'Agout
81252|SAINT-GERMIER|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81253|SAINT-GREGOIRE|248100497|CC Val 81
81254|SAINT-JEAN-DE-MARCEL|200040905|CC Carmausin-Ségala
81255|SAINT-JEAN-DE-RIVES|200034023|CC Tarn-Agout
81256|SAINT-JEAN-DE-VALS|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81257|SAINT-JUERY|248100737|CA de l'Albigeois (C2a)
81258|SAINT-JULIEN-DU-PUY|200034056|CC du Lautrécois et du Pays d'Agout
